chaves,operações
35,10
181,10
279,10
683,10
774,10
661,10
505,10
904,10
252,10
794,15
546,10
916,10
350,10
174,10
661,10
69,10
857,10
78,10
651,10
174,10
408,15
718,10
656,10
771,10
235,10
499,10
452,10
268,10
673,10
105,10
982,10
708,15
285,10
612,10
390,10
58,10
273,10
246,10
314,10
876,10
39,10
211,10
791,15
388,10
384,10
452,10
457,10
592,10
529,10
459,10
117,10
936,10
176,10
772,15
58,10
763,10
622,10
510,10
30,10
295,10
966,10
363,10
354,10
602,10
975,15
743,10
659,10
599,10
988,10
324,10
474,10
26,10
534,10
265,10
766,10
270,15
68,10
574,10
861,10
948,10
32,10
978,10
235,10
559,10
101,10
292,10
321,15
723,10
153,10
702,10
369,10
470,10
417,10
722,10
71,10
743,10
464,10
82,15
693,10
803,10
405,10
166,10
180,10
291,10
782,10
945,10
560,10
201,10
870,20
772,10
148,10
901,10
101,10
382,10
812,10
202,10
26,10
132,10
276,10
178,15
186,10
644,10
1000,10
954,10
365,10
70,10
48,10
180,10
151,10
740,10
982,15
908,10
257,10
161,10
198,10
391,10
106,10
109,10
591,10
975,10
880,10
739,15
228,10
981,10
472,10
39,10
534,10
497,10
522,10
809,10
27,10
59,10
452,15
26,10
12,10
168,10
447,10
411,10
347,10
598,10
150,10
328,10
505,10
759,15
840,10
54,10
149,10
297,10
162,10
91,10
624,10
393,10
181,10
851,10
373,15
653,10
241,10
906,10
501,10
114,10
66,10
527,10
173,10
517,10
904,10
536,15
36,10
351,10
947,10
382,10
300,10
448,10
61,10
156,10
558,10
901,10
209,15
58,10
197,10
722,10
149,10
820,10
114,10
329,10
22,10
487,10
981,10
614,15
744,10
834,10
728,10
162,10
360,10
900,10
30,10
616,10
787,10
66,10
318,15
733,10
447,10
617,10
533,10
860,10
124,10
90,10
760,10
332,10
148,10
308,20
53,10
648,10
480,10
518,10
976,10
501,10
356,10
309,10
467,10
100,10
142,15
194,10
613,10
853,10
445,10
642,10
468,10
231,10
707,10
137,10
316,10
506,15
105,10
200,10
365,10
228,10
289,10
476,10
911,10
788,10
783,10
315,10
435,15
262,10
833,10
763,10
115,10
188,10
71,10
581,10
639,10
212,10
126,10
251,15
64,10
570,10
893,10
884,10
152,10
951,10
20,10
467,10
456,10
477,10
666,15
820,10
704,10
307,10
647,10
615,10
446,10
430,10
929,10
233,10
43,10
113,15
995,10
509,10
301,10
65,10
441,10
291,10
628,10
566,10
542,10
691,10
135,15
786,10
926,10
287,10
736,10
298,10
105,10
544,10
774,10
123,10
715,10
477,15
781,10
362,10
443,10
226,10
143,10
724,10
810,10
185,10
836,10
804,10
694,15
488,10
220,10
486,10
779,10
847,10
52,10
672,10
890,10
538,10
457,10
815,15
176,10
544,10
112,10
281,10
87,10
885,10
755,10
802,10
714,10
535,10
163,20
508,10
112,10
305,10
231,10
922,10
841,10
419,10
77,10
886,10
258,10
297,15
372,10
388,10
495,10
423,10
59,10
384,10
960,10
867,10
199,10
136,10
763,15
662,10
768,10
849,10
899,10
522,10
2,10
612,10
408,10
516,10
119,10
519,15
172,10
702,10
792,10
13,10
472,10
869,10
250,10
729,10
517,10
621,10
117,15
11,10
395,10
527,10
395,10
355,10
394,10
945,10
842,10
508,10
606,10
961,15
708,10
504,10
482,10
710,10
467,10
889,10
225,10
938,10
759,10
397,10
991,15
551,10
761,10
462,10
771,10
10,10
190,10
287,10
983,10
306,10
297,10
377,15
833,10
43,10
83,10
578,10
987,10
276,10
437,10
945,10
236,10
144,10
800,15
69,10
853,10
619,10
957,10
430,10
556,10
68,10
178,10
546,10
618,10
938,15
7,10
740,10
299,10
548,10
26,10
281,10
854,10
674,10
10,10
38,10
717,15
92,10
967,10
55,10
368,10
403,10
999,10
603,10
546,10
799,10
672,10
751,20
417,10
980,10
180,10
324,10
399,10
709,10
221,10
368,10
998,10
227,10
107,15
296,10
774,10
132,10
929,10
979,10
806,10
938,10
368,10
874,10
381,10
686,15
928,10
748,10
440,10
927,10
703,10
986,10
77,10
726,10
88,10
845,10
57,15
619,4
520,6
808,6
327,6
740,6
175,6
324,6
966,6
282,6
971,6
91,6
765,6
251,6
422,6
922,6
540,6
141,6
147,6
921,6
827,6
75,9
20,8
266,8
353,8
74,8
603,8
781,8
151,8
42,8
625,8
208,8
660,13
144,8
367,8
338,8
883,8
541,8
661,8
200,8
174,8
984,8
642,8
291,13
234,8
415,8
564,8
774,8
556,8
711,8
694,8
734,8
785,8
65,8
351,13
489,8
139,8
306,8
269,8
289,8
347,8
893,8
848,8
359,8
388,8
214,13
696,8
622,8
107,8
709,8
173,8
280,8
692,8
166,8
922,8
277,8
581,13
486,8
50,8
488,8
196,8
95,8
573,8
332,8
512,8
923,8
820,8
650,13
228,8
88,8
290,8
927,8
332,8
138,8
285,8
719,8
703,8
332,8
692,13
809,8
40,8
864,8
441,8
731,8
381,8
362,8
8,8
961,8
847,8
409,13
800,8
394,8
856,8
372,8
725,8
367,8
647,8
544,8
368,8
226,8
631,13
657,8
152,8
962,8
146,8
788,8
32,8
849,8
120,8
723,8
9,8
159,13
938,8
801,8
242,8
319,8
163,8
601,8
631,8
361,8
361,8
783,8
755,13
216,8
154,8
479,8
934,8
152,8
375,8
301,8
378,8
5,8
958,8
881,13
319,8
103,8
21,8
350,8
303,8
140,8
425,8
664,8
650,8
362,8
464,13
243,8
32,8
978,8
195,8
15,8
339,8
556,8
797,8
445,8
123,8
302,13
275,8
57,8
454,8
649,8
357,8
183,8
6,8
314,8
63,8
324,8
769,13
83,8
25,8
71,8
574,8
449,8
734,8
576,8
163,8
550,8
818,8
194,13
527,8
13,8
560,8
217,8
920,8
356,8
661,8
42,8
658,8
288,8
98,13
111,8
936,8
807,8
645,8
941,8
120,8
707,8
616,8
240,8
142,8
641,13
663,8
715,8
441,8
748,8
642,8
603,8
297,8
812,8
149,8
824,8
176,13
708,8
40,8
95,8
64,8
53,8
488,8
73,8
340,8
586,8
535,8
275,16
392,10
179,10
568,10
863,10
885,10
535,10
455,10
378,10
175,10
117,10
445,15
616,10
864,10
86,10
218,10
513,10
897,10
718,10
336,10
72,10
426,10
727,15
518,10
841,10
779,10
6,10
913,10
118,10
943,10
799,10
745,10
334,10
977,15
664,10
548,10
213,10
198,10
2,10
591,10
373,10
118,10
387,10
340,10
334,15
472,10
909,10
846,10
721,10
627,10
533,10
144,10
404,10
259,10
662,10
596,15
390,10
19,10
860,10
507,10
961,10
658,10
603,10
646,10
986,10
266,10
193,15
198,10
816,10
547,10
140,10
188,10
16,10
526,10
879,10
349,10
350,10
787,15
546,10
422,10
765,10
78,10
565,10
520,10
689,10
578,10
115,10
78,10
948,15
974,10
584,10
908,10
983,10
539,10
905,10
968,10
804,10
450,10
518,10
619,15
996,10
657,10
158,10
363,10
535,10
388,10
64,10
236,10
527,10
609,10
9,15
291,10
39,10
925,10
163,10
727,10
855,10
277,10
804,10
802,10
603,10
739,20
62,10
585,10
277,10
966,10
905,10
433,10
415,10
422,10
403,10
762,10
430,15
913,10
125,10
316,10
300,10
188,10
551,10
826,10
148,10
559,10
469,10
186,15
836,10
631,10
264,10
690,10
259,10
67,10
491,10
213,10
806,10
552,10
798,15
434,10
870,10
54,10
866,10
284,10
475,10
621,10
398,10
904,10
533,10
874,15
220,10
184,10
413,10
122,10
362,10
560,10
33,10
830,10
98,10
868,10
812,15
361,10
557,10
422,10
428,10
399,10
635,10
585,10
951,10
784,10
370,10
820,15
837,10
236,10
455,10
311,10
208,10
852,10
566,10
92,10
725,10
137,10
275,15
489,10
259,10
636,10
49,10
643,10
817,10
498,10
510,10
980,10
858,10
418,15
754,10
637,10
816,10
388,10
573,10
118,10
523,10
943,10
289,10
359,10
530,15
96,10
21,10
737,10
299,10
938,10
828,10
376,10
75,10
454,10
864,10
685,15
442,10
912,10
327,10
610,10
409,10
188,10
590,10
619,10
605,10
695,10
255,20
772,10
82,10
180,10
890,10
604,10
122,10
178,10
314,10
651,10
273,10
686,15
739,10
572,10
623,10
566,10
947,10
697,10
371,10
810,10
381,10
812,10
74,15
59,10
422,10
834,10
246,10
363,10
452,10
850,10
57,10
59,10
622,10
490,15
238,10
863,10
445,10
359,10
392,10
758,10
361,10
17,10
443,10
99,10
588,15
417,10
16,10
886,10
466,10
386,10
47,10
846,10
198,10
472,10
257,10
971,15
306,10
502,10
333,10
109,10
704,10
741,10
167,10
325,10
230,10
404,10
539,15
26,10
114,10
930,10
783,10
474,10
946,10
577,10
572,10
885,10
345,10
939,15
122,10
810,10
325,10
169,10
8,10
874,10
992,10
264,10
196,10
649,10
765,15
528,10
758,10
468,10
620,10
924,10
144,10
201,10
680,10
682,10
226,10
793,15
964,10
8,10
619,10
909,10
936,10
542,10
794,10
280,10
481,10
915,10
90,15
157,10
435,10
97,10
30,10
427,10
712,10
225,10
75,10
476,10
104,10
184,20
296,10
75,10
108,10
791,10
275,10
139,10
825,10
500,10
283,10
788,10
859,15
901,10
696,10
146,10
443,10
841,10
777,10
275,10
108,10
218,10
431,10
542,15
314,10
812,10
320,10
377,10
388,10
747,10
853,10
843,10
930,10
500,10
917,15
389,10
290,10
191,10
879,10
466,10
42,10
162,10
253,10
252,10
62,10
301,15
397,10
856,10
493,10
173,10
482,10
600,10
391,10
912,10
494,10
56,10
75,15
813,10
433,10
462,10
911,10
637,10
304,10
193,10
488,10
572,10
581,10
129,15
114,10
460,10
595,10
155,10
621,10
199,10
758,10
34,10
851,10
154,10
242,15
344,10
679,10
723,10
295,10
421,10
987,10
788,10
476,10
413,10
953,10
260,15
875,10
215,10
248,10
530,10
407,10
735,10
454,10
988,10
864,10
567,10
799,15
810,10
74,10
771,10
8,10
831,10
156,10
859,10
337,10
397,10
554,10
15,15
472,10
848,10
435,10
810,10
988,10
262,10
222,10
940,10
874,10
448,10
154,20
121,10
330,10
913,10
208,10
783,10
900,10
71,10
349,10
50,10
880,10
774,15
820,10
239,10
605,10
975,10
97,10
941,10
724,10
650,10
955,10
195,10
850,15
741,10
356,10
837,10
2,10
577,10
128,10
227,10
377,10
633,10
348,10
706,15
545,10
555,10
488,10
796,10
977,10
188,10
845,10
856,10
962,10
664,10
94,15
918,10
991,10
543,10
858,10
714,10
544,10
164,10
260,10
745,10
256,10
615,15
581,10
609,10
543,10
60,10
836,10
919,10
45,10
535,10
624,10
941,10
89,15
463,10
737,10
417,10
3,10
933,10
624,10
964,10
949,10
69,10
233,10
939,15
611,10
90,10
652,10
507,10
605,10
263,10
251,10
212,10
877,10
184,10
820,15
419,10
243,10
7,10
690,10
639,10
541,10
665,10
580,10
981,10
128,10
668,15
397,10
130,10
600,10
20,10
445,10
548,10
89,10
677,10
838,10
51,10
118,15
841,10
557,10
74,10
103,10
808,10
285,10
979,10
991,10
104,10
750,10
585,20
111,10
439,10
224,10
3,10
103,10
803,10
984,10
582,10
822,10
380,10
63,15
421,10
400,10
507,10
321,10
840,10
535,10
510,10
890,10
4,10
351,10
447,15
77,10
453,10
606,10
361,10
784,10
596,10
817,10
533,10
532,10
279,10
971,15
755,10
281,10
425,10
909,10
264,10
7,10
730,10
644,10
421,10
503,10
395,15
928,10
175,10
234,10
814,10
684,10
123,10
818,10
34,10
921,10
894,10
839,15
526,10
607,10
622,10
473,10
775,10
154,10
5,10
53,10
476,10
759,10
333,15
252,10
20,10
949,10
610,10
749,10
944,10
31,10
603,10
690,10
310,10
129,15
923,10
123,10
813,10
397,10
940,10
198,10
318,10
186,10
36,10
195,10
792,15
657,10
668,10
918,10
162,10
672,10
970,10
989,10
782,10
654,10
241,10
801,15
954,10
850,10
902,10
897,10
880,10
856,10
586,10
541,10
985,10
860,10
664,15
797,10
257,10
955,10
346,10
926,10
140,10
382,10
472,10
283,10
390,10
139,20
200,10
552,10
162,10
521,10
540,10
296,10
175,10
132,10
96,10
128,10
982,15
349,10
377,10
213,10
557,10
314,10
754,10
541,10
174,10
769,10
689,10
782,15
723,10
34,10
59,10
215,10
415,10
530,10
849,10
157,10
21,10
401,10
708,15
