chaves,operações
35,12
181,17
279,12
683,12
774,12
661,12
505,12
904,22
252,12
794,12
546,12
916,12
350,12
174,17
661,12
69,12
857,12
78,12
651,12
174,17
408,12
718,12
656,12
771,12
235,12
499,17
452,12
268,12
673,12
105,12
982,12
708,17
285,12
612,12
390,12
58,12
273,12
246,17
314,12
876,12
39,12
211,12
791,12
388,22
384,12
452,12
457,12
592,12
529,12
459,17
117,12
936,12
176,12
772,12
58,12
763,17
622,12
510,12
30,12
295,12
966,12
363,17
354,12
602,12
975,12
743,12
659,12
599,17
988,12
324,12
474,12
26,12
534,12
265,17
766,12
270,12
68,12
574,12
861,12
948,22
32,12
978,12
235,12
559,12
101,12
292,17
321,12
723,12
153,12
702,12
369,12
470,17
417,12
722,12
71,12
743,12
464,12
82,17
693,12
803,12
405,12
166,12
180,12
291,17
782,12
945,12
560,12
201,12
870,12
772,17
148,12
901,12
101,12
382,12
812,12
202,22
26,12
132,12
276,12
178,12
186,12
644,17
1000,12
954,12
365,12
70,12
48,12
180,17
151,12
740,12
982,12
908,12
257,12
161,17
198,12
391,12
106,12
109,12
591,12
975,17
880,12
739,12
228,12
981,12
472,12
39,17
534,12
497,12
522,12
809,12
27,12
59,27
452,12
26,12
12,12
168,12
447,12
411,17
347,12
598,12
150,12
328,12
505,12
759,17
840,12
54,12
149,12
297,12
162,12
91,17
624,12
393,12
181,12
851,12
373,12
653,17
241,12
906,12
501,12
114,12
66,12
527,17
173,12
517,12
904,12
536,12
36,12
351,22
947,12
382,12
300,12
448,12
61,12
156,17
558,12
901,12
209,12
58,12
197,12
722,17
149,12
820,12
114,12
329,12
22,12
487,17
981,12
614,12
744,12
834,12
728,12
162,17
360,12
900,12
30,12
616,12
787,12
66,17
318,12
733,12
447,12
617,12
533,12
860,22
124,12
90,12
760,12
332,12
148,12
308,17
53,12
648,12
480,12
518,12
976,12
501,17
356,12
309,12
467,12
100,12
142,12
194,17
613,12
853,12
445,12
642,12
468,12
231,17
707,12
137,12
316,12
506,12
105,12
200,17
365,12
228,12
289,12
476,12
911,12
788,22
783,12
315,12
435,12
262,12
833,12
763,17
115,12
188,12
71,12
581,12
639,12
212,17
126,12
251,12
64,12
570,12
893,12
884,17
152,12
951,12
20,12
467,12
456,12
477,17
666,12
820,12
704,12
307,12
647,12
615,17
446,12
430,12
929,12
233,12
43,12
113,22
995,12
509,12
301,12
65,12
441,12
291,17
628,12
566,12
542,12
691,12
135,12
786,17
926,12
287,12
736,12
298,12
105,12
544,17
774,12
123,12
715,12
477,12
781,12
362,17
443,12
226,12
143,12
724,12
810,12
185,17
836,12
804,12
694,12
488,12
220,12
486,22
779,12
847,12
52,12
672,12
890,12
538,17
457,12
815,12
176,12
544,12
112,12
281,17
87,12
885,12
755,12
802,12
714,12
535,17
163,12
508,12
112,12
305,12
231,12
922,17
841,12
419,12
77,12
886,12
258,12
297,17
372,12
388,12
495,12
423,12
59,12
384,27
960,12
867,12
199,12
136,12
763,12
662,17
768,12
849,12
899,12
522,12
2,12
612,17
408,12
516,12
119,12
519,12
172,12
702,17
792,12
13,12
472,12
869,12
250,12
729,17
517,12
621,12
117,12
11,12
395,12
527,17
395,12
355,12
394,12
945,12
842,12
508,22
606,12
961,12
708,12
504,12
482,12
710,17
467,12
889,12
225,12
938,12
759,12
397,17
991,12
551,12
761,12
462,12
771,12
10,17
190,12
287,12
983,12
306,12
297,12
377,17
833,12
43,12
83,12
578,12
987,12
276,17
437,12
945,12
236,12
144,12
800,12
69,22
853,12
619,12
957,12
430,12
556,12
68,17
178,12
546,12
618,12
938,12
7,12
740,17
299,12
548,12
26,12
281,12
854,12
674,17
10,12
38,12
717,12
92,12
967,12
55,17
368,12
403,12
999,12
603,12
546,12
799,17
672,12
751,12
417,12
980,12
180,12
324,22
399,12
709,12
221,12
368,12
998,12
227,17
107,12
296,12
774,12
132,12
929,12
979,17
806,12
938,12
368,12
874,12
381,12
686,17
928,12
748,12
440,12
927,12
703,12
986,17
77,12
726,12
88,12
845,12
57,12
619,4
520,6
808,6
327,6
740,6
175,6
324,6
966,6
282,6
971,6
91,9
765,8
251,8
422,8
922,8
540,8
141,13
147,8
921,8
827,8
75,8
20,8
266,13
353,8
74,8
603,8
781,8
151,8
42,13
625,8
208,8
660,8
144,8
367,8
338,13
883,8
541,8
661,8
200,8
174,8
984,13
642,8
291,8
234,8
415,8
564,8
774,13
556,8
711,8
694,8
734,8
785,8
65,13
351,8
489,8
139,8
306,8
269,8
289,13
347,8
893,8
848,8
359,8
388,8
214,13
696,8
622,8
107,8
709,8
173,8
280,16
692,10
166,10
922,10
277,10
581,10
486,15
50,10
488,10
196,10
95,10
573,10
332,15
512,10
923,10
820,10
650,10
228,10
88,15
290,10
927,10
332,10
138,10
285,10
719,15
703,10
332,10
692,10
809,10
40,10
864,15
441,10
731,10
381,10
362,10
8,10
961,20
847,10
409,10
800,10
394,10
856,10
372,15
725,10
367,10
647,10
544,10
368,10
226,15
631,10
657,10
152,10
962,10
146,10
788,15
32,10
849,10
120,10
723,10
9,10
159,15
938,10
801,10
242,10
319,10
163,10
601,15
631,10
361,10
361,10
783,10
755,10
216,20
154,10
479,10
934,10
152,10
375,10
301,15
378,10
5,10
958,10
881,10
319,10
103,15
21,10
350,10
303,10
140,10
425,10
664,15
650,10
362,10
464,10
243,10
32,10
978,15
195,10
15,10
339,10
556,10
797,10
445,15
123,10
302,10
275,10
57,10
454,10
649,20
357,10
183,10
6,10
314,10
63,10
324,15
769,10
83,10
25,10
71,10
574,10
449,15
734,10
576,10
163,10
550,10
818,10
194,15
527,10
13,10
560,10
217,10
920,10
356,15
661,10
42,10
658,10
288,10
98,10
111,15
936,10
807,10
645,10
941,10
120,10
707,20
616,10
240,10
142,10
641,10
663,10
715,15
441,10
748,10
642,10
603,10
297,10
812,15
149,10
824,10
176,10
708,10
40,10
95,15
64,10
53,10
488,10
73,10
340,10
586,15
535,10
275,10
392,10
179,10
568,10
863,15
885,10
535,10
455,10
378,10
175,10
117,20
445,10
616,10
864,10
86,10
218,10
513,15
897,10
718,10
336,10
72,10
426,10
727,15
518,10
841,10
779,10
6,10
913,10
118,15
943,10
799,10
745,10
334,10
977,10
664,15
548,10
213,10
198,10
2,10
591,10
373,15
118,10
387,10
340,10
334,10
472,10
909,20
846,10
721,10
627,10
533,10
144,10
404,15
259,10
662,10
596,10
390,10
19,10
860,15
507,10
961,10
658,10
603,10
646,10
986,15
266,10
193,10
198,10
816,10
547,10
140,15
188,10
16,10
526,10
879,10
349,10
350,15
787,10
546,10
422,10
765,10
78,10
565,20
520,10
689,10
578,10
115,10
78,10
948,15
974,10
584,10
908,10
983,10
539,10
905,15
968,10
804,10
450,10
518,10
619,10
996,15
657,10
158,10
363,10
535,10
388,10
64,15
236,10
527,10
609,10
9,10
291,10
39,15
925,10
163,10
727,10
855,10
277,10
804,20
802,10
603,10
739,10
62,10
585,10
277,15
966,10
905,10
433,10
415,10
422,10
403,15
762,10
430,10
913,10
125,10
316,10
300,15
188,10
551,10
826,10
148,10
559,10
469,15
186,10
836,10
631,10
264,10
690,10
259,15
67,10
491,10
213,10
806,10
552,10
798,20
434,10
870,10
54,10
866,10
284,10
475,15
621,10
398,10
904,10
533,10
874,10
220,15
184,10
413,10
122,10
362,10
560,10
33,15
830,10
98,10
868,10
812,10
361,10
557,15
422,10
428,10
399,10
635,10
585,10
951,15
784,10
370,10
820,10
837,10
236,10
455,23
311,12
208,12
852,12
566,12
92,12
725,17
137,12
275,12
489,12
259,12
636,12
49,17
643,12
817,12
498,12
510,12
980,12
858,17
418,12
754,12
637,12
816,12
388,12
573,17
118,12
523,12
943,12
289,12
359,12
530,17
96,12
21,12
737,12
299,12
938,12
828,22
376,12
75,12
454,12
864,12
685,12
442,17
912,12
327,12
610,12
409,12
188,12
590,17
619,12
605,12
695,12
255,12
772,12
82,17
180,12
890,12
604,12
122,12
178,12
314,17
651,12
273,12
686,12
739,12
572,12
623,17
566,12
947,12
697,12
371,12
810,12
381,22
812,12
74,12
59,12
422,12
834,12
246,17
363,12
452,12
850,12
57,12
59,12
622,17
490,12
238,12
863,12
445,12
359,12
392,17
758,12
361,12
17,12
443,12
99,12
588,17
417,12
16,12
886,12
466,12
386,12
47,17
846,12
198,12
472,12
257,12
971,12
306,22
502,12
333,12
109,12
704,12
741,12
167,17
325,12
230,12
404,12
539,12
26,12
114,17
930,12
783,12
474,12
946,12
577,12
572,17
885,12
345,12
939,12
122,12
810,12
325,17
169,12
8,12
874,12
992,12
264,12
196,17
649,12
765,12
528,12
758,12
468,12
620,22
924,12
144,12
201,12
680,12
682,12
226,17
793,12
964,12
8,12
619,12
909,12
936,17
542,12
794,12
280,12
481,12
915,12
90,17
157,12
435,12
97,12
30,12
427,12
712,17
225,12
75,12
476,12
104,12
184,12
296,17
75,12
108,12
791,12
275,12
139,12
825,22
500,12
283,12
788,12
859,12
901,12
696,17
146,12
443,12
841,12
777,12
275,12
108,17
218,12
431,12
542,12
314,12
812,12
320,17
377,12
388,12
747,12
853,12
843,12
930,17
500,12
917,12
389,12
290,12
191,12
879,17
466,12
42,12
162,12
253,12
252,12
62,27
301,12
397,12
856,12
493,12
173,12
482,17
600,12
391,12
912,12
494,12
56,12
75,17
813,12
433,12
462,12
911,12
637,12
304,17
193,12
488,12
572,12
581,12
129,12
114,17
460,12
595,12
155,12
621,12
199,12
758,17
34,12
851,12
154,12
242,12
344,12
679,22
723,12
295,12
421,12
987,12
788,12
476,17
413,12
953,12
260,12
875,12
215,12
248,17
530,12
407,12
735,12
454,12
988,12
864,17
567,12
799,12
810,12
74,12
771,12
8,17
831,12
156,12
859,12
337,12
397,12
554,17
15,12
472,12
848,12
435,12
810,12
988,22
262,12
222,12
940,12
874,12
448,12
154,17
121,12
330,12
913,12
208,12
783,12
900,17
71,12
349,12
50,12
880,12
774,12
820,17
239,12
605,12
975,12
97,12
941,12
724,17
650,12
955,12
195,12
850,12
741,12
356,17
837,12
2,12
577,12
128,12
227,12
377,22
633,12
348,12
706,12
545,12
555,12
488,17
796,12
977,12
188,12
845,12
856,12
962,17
664,12
94,12
918,12
991,12
543,12
858,17
714,12
544,12
164,12
260,12
745,12
256,17
615,12
581,12
609,12
543,12
60,12
836,17
919,12
45,12
535,12
624,12
941,12
89,22
463,12
737,12
417,12
3,12
933,12
624,17
964,12
949,12
69,12
233,12
939,12
611,17
90,12
652,12
507,12
605,12
263,12
251,17
212,12
877,12
184,12
820,12
419,12
243,17
7,12
690,12
639,12
541,12
665,12
580,17
981,12
128,12
668,12
397,12
130,12
600,22
20,12
445,12
548,12
89,12
677,12
838,17
51,12
118,12
841,12
557,12
74,12
103,17
808,12
285,12
979,12
991,12
104,12
750,17
585,12
111,12
439,12
224,12
3,12
103,17
803,12
984,12
582,12
822,12
380,12
63,17
421,12
400,12
507,12
321,12
840,12
535,27
510,12
890,12
4,12
351,12
447,12
77,17
453,12
606,12
361,12
784,12
596,12
817,17
533,12
532,12
279,12
971,12
755,12
281,17
425,12
909,12
264,12
7,12
730,12
644,17
421,12
503,12
395,12
928,12
175,12
234,17
814,12
684,12
123,12
818,12
34,12
921,22
894,12
839,12
526,12
607,12
622,12
473,17
775,12
154,12
5,12
53,12
476,12
759,17
333,12
252,12
20,12
949,12
610,12
749,17
944,12
31,12
603,12
690,12
310,12
129,17
923,12
123,12
813,12
397,12
940,12
198,17
318,12
186,12
36,12
195,12
792,12
657,22
668,12
918,12
162,12
672,12
970,12
989,17
782,12
654,12
241,12
801,12
954,12
850,17
902,12
897,12
880,12
856,12
586,12
541,17
985,12
860,12
664,12
797,12
257,12
955,17
346,12
926,12
140,12
382,12
472,12
283,17
390,12
139,12
200,12
552,12
162,12
521,22
540,12
296,12
175,12
132,12
96,12
128,17
982,12
349,12
377,12
213,12
557,12
314,17
754,12
541,12
174,12
769,12
689,12
782,17
723,12
34,12
59,12
215,12
415,12
530,17
849,12
157,12
21,12
401,12
708,12
